id,text
"Leusden,Netherlands,Utrecht","Leusden,Netherlands,Utrecht"
"Lelystad,Netherlands,Flevoland","Lelystad,Netherlands,Flevoland"
"Leiderdorp,Netherlands,South Holland","Leiderdorp,Netherlands,South Holland"
"Leiden,Netherlands,South Holland","Leiden,Netherlands,South Holland"
"Leeuwarden,Netherlands,Friesland","Leeuwarden,Netherlands,Friesland"
"Leerdam,Netherlands,South Holland","Leerdam,Netherlands,South Holland"
"Leek,Netherlands,Groningen","Leek,Netherlands,Groningen"
"Krimpen aan den IJssel,Netherlands,South Holland","Krimpen aan den IJssel,Netherlands,South Holland"
"Korrewegwijk,Netherlands,Groningen","Korrewegwijk,Netherlands,Groningen"
"Kerkrade,Netherlands,Limburg","Kerkrade,Netherlands,Limburg"
"Katwijk aan Zee,Netherlands,South Holland","Katwijk aan Zee,Netherlands,South Holland"
"Kampen,Netherlands,Overijssel","Kampen,Netherlands,Overijssel"
"IJsselstein,Netherlands,Utrecht","IJsselstein,Netherlands,Utrecht"
"Huizen,Netherlands,North Holland","Huizen,Netherlands,North Holland"
"Houten,Netherlands,Utrecht","Houten,Netherlands,Utrecht"
"Horst,Netherlands,Gelderland","Horst,Netherlands,Gelderland"
"Hoorn,Netherlands,North Holland","Hoorn,Netherlands,North Holland"
"Hoogezand,Netherlands,Groningen","Hoogezand,Netherlands,Groningen"
"Hoogeveen,Netherlands,Drenthe","Hoogeveen,Netherlands,Drenthe"
"Hoofddorp,Netherlands,North Holland","Hoofddorp,Netherlands,North Holland"
"Hoge Vucht,Netherlands,North Brabant","Hoge Vucht,Netherlands,North Brabant"
"Hoensbroek,Netherlands,Limburg","Hoensbroek,Netherlands,Limburg"
"Hilversum,Netherlands,North Holland","Hilversum,Netherlands,North Holland"
"Hilvarenbeek,Netherlands,North Brabant","Hilvarenbeek,Netherlands,North Brabant"
"Hillegom,Netherlands,South Holland","Hillegom,Netherlands,South Holland"
"Heusden,Netherlands,North Brabant","Heusden,Netherlands,North Brabant"
"Hengelo,Netherlands,Overijssel","Hengelo,Netherlands,Overijssel"
"Hendrik-Ido-Ambacht,Netherlands,South Holland","Hendrik-Ido-Ambacht,Netherlands,South Holland"
"Helmond,Netherlands,North Brabant","Helmond,Netherlands,North Brabant"
"Hellevoetsluis,Netherlands,South Holland","Hellevoetsluis,Netherlands,South Holland"
"Heiloo,Netherlands,North Holland","Heiloo,Netherlands,North Holland"
"Heesch,Netherlands,North Brabant","Heesch,Netherlands,North Brabant"
"Heerlen,Netherlands,Limburg","Heerlen,Netherlands,Limburg"
"Heerhugowaard,Netherlands,North Holland","Heerhugowaard,Netherlands,North Holland"
"Heerenveen,Netherlands,Friesland","Heerenveen,Netherlands,Friesland"
"Heerde,Netherlands,Gelderland","Heerde,Netherlands,Gelderland"
"Heemstede,Netherlands,North Holland","Heemstede,Netherlands,North Holland"
"Heemskerk,Netherlands,North Holland","Heemskerk,Netherlands,North Holland"
"Harlingen,Netherlands,Friesland","Harlingen,Netherlands,Friesland"
"Harenkarspel,Netherlands,North Holland","Harenkarspel,Netherlands,North Holland"
"Haren,Netherlands,Groningen","Haren,Netherlands,Groningen"
"Harderwijk,Netherlands,Gelderland","Harderwijk,Netherlands,Gelderland"
"Hardenberg,Netherlands,Overijssel","Hardenberg,Netherlands,Overijssel"
"Haarlem,Netherlands,North Holland","Haarlem,Netherlands,North Holland"
"Haaksbergen,Netherlands,Overijssel","Haaksbergen,Netherlands,Overijssel"
"Groningen,Netherlands,Groningen","Groningen,Netherlands,Groningen"
"Groesbeek,Netherlands,Gelderland","Groesbeek,Netherlands,Gelderland"
"Gouda,Netherlands,South Holland","Gouda,Netherlands,South Holland"
"Gorinchem,Netherlands,South Holland","Gorinchem,Netherlands,South Holland"
"Goirle,Netherlands,North Brabant","Goirle,Netherlands,North Brabant"
"Goes,Netherlands,Zeeland","Goes,Netherlands,Zeeland"
"Gennep,Netherlands,Limburg","Gennep,Netherlands,Limburg"
"Gendringen,Netherlands,Gelderland","Gendringen,Netherlands,Gelderland"
"Geldrop,Netherlands,North Brabant","Geldrop,Netherlands,North Brabant"
"Geldermalsen,Netherlands,Gelderland","Geldermalsen,Netherlands,Gelderland"
"Geertruidenberg,Netherlands,North Brabant","Geertruidenberg,Netherlands,North Brabant"
"Ermelo,Netherlands,Gelderland","Ermelo,Netherlands,Gelderland"
"Epe,Netherlands,Gelderland","Epe,Netherlands,Gelderland"
"Enschede,Netherlands,Overijssel","Enschede,Netherlands,Overijssel"
"Enkhuizen,Netherlands,North Holland","Enkhuizen,Netherlands,North Holland"
"Emmen,Netherlands,Drenthe","Emmen,Netherlands,Drenthe"
"Emmeloord,Netherlands,Flevoland","Emmeloord,Netherlands,Flevoland"
"Elst,Netherlands,Gelderland","Elst,Netherlands,Gelderland"
"Elburg,Netherlands,Gelderland","Elburg,Netherlands,Gelderland"
"Eindhoven,Netherlands,North Brabant","Eindhoven,Netherlands,North Brabant"
"Eibergen,Netherlands,Gelderland","Eibergen,Netherlands,Gelderland"
"Eersel,Netherlands,North Brabant","Eersel,Netherlands,North Brabant"
"Ede,Netherlands,Gelderland","Ede,Netherlands,Gelderland"
"Duiven,Netherlands,Gelderland","Duiven,Netherlands,Gelderland"
"Druten,Netherlands,Gelderland","Druten,Netherlands,Gelderland"
"Dronten,Netherlands,Flevoland","Dronten,Netherlands,Flevoland"
"Drimmelen,Netherlands,North Brabant","Drimmelen,Netherlands,North Brabant"
"Driebergen-Rijsenburg,Netherlands,Utrecht","Driebergen-Rijsenburg,Netherlands,Utrecht"
"Drachten,Netherlands,Friesland","Drachten,Netherlands,Friesland"
"Dordrecht,Netherlands,South Holland","Dordrecht,Netherlands,South Holland"
"Dongen,Netherlands,North Brabant","Dongen,Netherlands,North Brabant"
"Doetinchem,Netherlands,Gelderland","Doetinchem,Netherlands,Gelderland"
"Diemen,Netherlands,North Holland","Diemen,Netherlands,North Holland"
"Deventer,Netherlands,Overijssel","Deventer,Netherlands,Overijssel"
"Den Helder,Netherlands,North Holland","Den Helder,Netherlands,North Holland"
"Delfzijl,Netherlands,Groningen","Delfzijl,Netherlands,Groningen"
"Delft,Netherlands,South Holland","Delft,Netherlands,South Holland"
"Delfshaven,Netherlands,South Holland","Delfshaven,Netherlands,South Holland"
"De Bilt,Netherlands,Utrecht","De Bilt,Netherlands,Utrecht"
"Dalfsen,Netherlands,Overijssel","Dalfsen,Netherlands,Overijssel"
"Culemborg,Netherlands,Gelderland","Culemborg,Netherlands,Gelderland"
"Cuijk,Netherlands,North Brabant","Cuijk,Netherlands,North Brabant"
"Cranendonck,Netherlands,North Brabant","Cranendonck,Netherlands,North Brabant"
"Castricum,Netherlands,North Holland","Castricum,Netherlands,North Holland"
"Capelle aan den IJssel,Netherlands,South Holland","Capelle aan den IJssel,Netherlands,South Holland"
"Bussum,Netherlands,North Holland","Bussum,Netherlands,North Holland"
"Bunschoten,Netherlands,Utrecht","Bunschoten,Netherlands,Utrecht"
"Brunssum,Netherlands,Limburg","Brunssum,Netherlands,Limburg"
"Brummen,Netherlands,Gelderland","Brummen,Netherlands,Gelderland"
"Broek op Langedijk,Netherlands,North Holland","Broek op Langedijk,Netherlands,North Holland"
"Broek in Waterland,Netherlands,North Holland","Broek in Waterland,Netherlands,North Holland"
"Breda,Netherlands,North Brabant","Breda,Netherlands,North Brabant"
"Boxtel,Netherlands,North Brabant","Boxtel,Netherlands,North Brabant"
"Boskoop,Netherlands,South Holland","Boskoop,Netherlands,South Holland"
"Borssele,Netherlands,Zeeland","Borssele,Netherlands,Zeeland"
"Borne,Netherlands,Overijssel","Borne,Netherlands,Overijssel"
"Born,Netherlands,Limburg","Born,Netherlands,Limburg"
"Borger,Netherlands,Drenthe","Borger,Netherlands,Drenthe"
"Bodegraven,Netherlands,South Holland","Bodegraven,Netherlands,South Holland"
"Bloemendaal,Netherlands,North Holland","Bloemendaal,Netherlands,North Holland"
"Bladel,Netherlands,North Brabant","Bladel,Netherlands,North Brabant"
"Beverwijk,Netherlands,North Holland","Beverwijk,Netherlands,North Holland"
"Beuningen,Netherlands,Gelderland","Beuningen,Netherlands,Gelderland"
"Best,Netherlands,North Brabant","Best,Netherlands,North Brabant"
"Bergschenhoek,Netherlands,South Holland","Bergschenhoek,Netherlands,South Holland"
"Bergeijk,Netherlands,North Brabant","Bergeijk,Netherlands,North Brabant"
"Bergen op Zoom,Netherlands,North Brabant","Bergen op Zoom,Netherlands,North Brabant"
"Benthuizen,Netherlands,South Holland","Benthuizen,Netherlands,South Holland"
"Beek,Netherlands,Limburg","Beek,Netherlands,Limburg"
"Barneveld,Netherlands,Gelderland","Barneveld,Netherlands,Gelderland"
"Barendrecht,Netherlands,South Holland","Barendrecht,Netherlands,South Holland"
"Baarn,Netherlands,Utrecht","Baarn,Netherlands,Utrecht"
"Asten,Netherlands,North Brabant","Asten,Netherlands,North Brabant"
"Assen,Netherlands,Drenthe","Assen,Netherlands,Drenthe"
"Arnhem,Netherlands,Gelderland","Arnhem,Netherlands,Gelderland"
"Apeldoorn,Netherlands,Gelderland","Apeldoorn,Netherlands,Gelderland"
"Anloo,Netherlands,Drenthe","Anloo,Netherlands,Drenthe"
"Amsterdam,Netherlands,North Holland","Amsterdam,Netherlands,North Holland"
"Amstelveen,Netherlands,North Holland","Amstelveen,Netherlands,North Holland"
"Amersfoort,Netherlands,Utrecht","Amersfoort,Netherlands,Utrecht"
"Alphen aan den Rijn,Netherlands,South Holland","Alphen aan den Rijn,Netherlands,South Holland"
"Almere Stad,Netherlands,Flevoland","Almere Stad,Netherlands,Flevoland"
"Almelo,Netherlands,Overijssel","Almelo,Netherlands,Overijssel"
"Alkmaar,Netherlands,North Holland","Alkmaar,Netherlands,North Holland"
"Alblasserdam,Netherlands,South Holland","Alblasserdam,Netherlands,South Holland"
"Aalten,Netherlands,Gelderland","Aalten,Netherlands,Gelderland"
"Aalsmeer,Netherlands,North Holland","Aalsmeer,Netherlands,North Holland"
"Amsterdam-Zuidoost,Netherlands,North Holland","Amsterdam-Zuidoost,Netherlands,North Holland"
"Berkel en Rodenrijs,Netherlands,South Holland","Berkel en Rodenrijs,Netherlands,South Holland"
"Ypenburg,Netherlands,South Holland","Ypenburg,Netherlands,South Holland"
"Trondheim,Norway,Sør-Trøndelag","Trondheim,Norway,Sør-Trøndelag"
"Tromsø,Norway,Troms","Tromsø,Norway,Troms"
"Tønsberg,Norway,Vestfold","Tønsberg,Norway,Vestfold"
"Steinkjer,Norway,Nord-Trøndelag","Steinkjer,Norway,Nord-Trøndelag"
"Stavanger,Norway,Rogaland","Stavanger,Norway,Rogaland"
"Skien,Norway,Telemark","Skien,Norway,Telemark"
"Sarpsborg,Norway,Østfold","Sarpsborg,Norway,Østfold"
"Sandnes,Norway,Rogaland","Sandnes,Norway,Rogaland"
"Sandefjord,Norway,Vestfold","Sandefjord,Norway,Vestfold"
"Porsgrunn,Norway,Telemark","Porsgrunn,Norway,Telemark"
"Oslo,Norway,Oslo","Oslo,Norway,Oslo"
"Moss,Norway,Østfold","Moss,Norway,Østfold"
"Molde,Norway,Møre og Romsdal","Molde,Norway,Møre og Romsdal"
"Mo i Rana,Norway,Nordland","Mo i Rana,Norway,Nordland"
"Lillehammer,Norway,Oppland","Lillehammer,Norway,Oppland"
"Larvik,Norway,Vestfold","Larvik,Norway,Vestfold"
"Kristiansund,Norway,Møre og Romsdal","Kristiansund,Norway,Møre og Romsdal"
"Kristiansand,Norway,Vest-Agder","Kristiansand,Norway,Vest-Agder"
"Kongsberg,Norway,Buskerud","Kongsberg,Norway,Buskerud"
"Horten,Norway,Vestfold","Horten,Norway,Vestfold"
"Haugesund,Norway,Rogaland","Haugesund,Norway,Rogaland"
"Harstad,Norway,Troms","Harstad,Norway,Troms"
"Hamar,Norway,Hedmark","Hamar,Norway,Hedmark"
"Halden,Norway,Østfold","Halden,Norway,Østfold"
"Gjøvik,Norway,Oppland","Gjøvik,Norway,Oppland"
"Fredrikstad,Norway,Østfold","Fredrikstad,Norway,Østfold"
"Drammen,Norway,Buskerud","Drammen,Norway,Buskerud"
"Bodø,Norway,Nordland","Bodø,Norway,Nordland"
"Bergen,Norway,Hordaland","Bergen,Norway,Hordaland"
"Arendal,Norway,Aust-Agder","Arendal,Norway,Aust-Agder"
"Ålesund,Norway,Møre og Romsdal","Ålesund,Norway,Møre og Romsdal"
"Askøy,Norway,Hordaland","Askøy,Norway,Hordaland"
"Ytrebygda,Norway,Hordaland","Ytrebygda,Norway,Hordaland"
"Wāling,Nepal,Western Region","Wāling,Nepal,Western Region"
"Tulsīpur,Nepal,Mid Western","Tulsīpur,Nepal,Mid Western"
"Tīkāpur,Nepal,Far Western","Tīkāpur,Nepal,Far Western"
"Tānsen,Nepal,Western Region","Tānsen,Nepal,Western Region"
"Sirāhā,Nepal,Eastern Region","Sirāhā,Nepal,Eastern Region"
"Rājbirāj,Nepal,Eastern Region","Rājbirāj,Nepal,Eastern Region"
"Pokhara,Nepal,Western Region","Pokhara,Nepal,Western Region"
"Pātan,Nepal,Central Region","Pātan,Nepal,Central Region"
"Panauti̇̄,Nepal,Central Region","Panauti̇̄,Nepal,Central Region"
"Malangwa,Nepal,Central Region","Malangwa,Nepal,Central Region"
"Mahendranagar,Nepal,Far Western","Mahendranagar,Nepal,Far Western"
"Lahān,Nepal,Eastern Region","Lahān,Nepal,Eastern Region"
"Kirtipur,Nepal,Central Region","Kirtipur,Nepal,Central Region"
"Khāndbāri,Nepal,Eastern Region","Khāndbāri,Nepal,Eastern Region"
"Kathmandu,Nepal,Central Region","Kathmandu,Nepal,Central Region"
"Janakpur,Nepal,Central Region","Janakpur,Nepal,Central Region"
"Jaleswar,Nepal,Central Region","Jaleswar,Nepal,Central Region"
"Ithari,Nepal,Eastern Region","Ithari,Nepal,Eastern Region"
"Ilām,Nepal,Eastern Region","Ilām,Nepal,Eastern Region"
"Hetauda,Nepal,Central Region","Hetauda,Nepal,Central Region"
"Gulariyā,Nepal,Mid Western","Gulariyā,Nepal,Mid Western"
"Gaur,Nepal,Central Region","Gaur,Nepal,Central Region"
"Dharān Bāzār,Nepal,Eastern Region","Dharān Bāzār,Nepal,Eastern Region"
"Dhankutā,Nepal,Eastern Region","Dhankutā,Nepal,Eastern Region"
"Dhangarhi,Nepal,Far Western","Dhangarhi,Nepal,Far Western"
"Dārchulā,Nepal,Western Region","Dārchulā,Nepal,Western Region"
"Dailekh,Nepal,Mid Western","Dailekh,Nepal,Mid Western"
"Dadeldhurā,Nepal,Far Western","Dadeldhurā,Nepal,Far Western"
"Butwāl,Nepal,Western Region","Butwāl,Nepal,Western Region"
"Bīrganj,Nepal,Central Region","Bīrganj,Nepal,Central Region"
"Birātnagar,Nepal,Eastern Region","Birātnagar,Nepal,Eastern Region"
"Bharatpur,Nepal,Central Region","Bharatpur,Nepal,Central Region"
"Bhairāhawā,Nepal,Western Region","Bhairāhawā,Nepal,Western Region"
"Bhadrapur,Nepal,Eastern Region","Bhadrapur,Nepal,Eastern Region"
"Banepā,Nepal,Central Region","Banepā,Nepal,Central Region"
"Bāglung,Nepal,Western Region","Bāglung,Nepal,Western Region"
"Birendranagar,Nepal,Mid Western","Birendranagar,Nepal,Mid Western"
"Dipayal,Nepal,Far Western","Dipayal,Nepal,Far Western"
"Nepalgunj,Nepal,Mid Western","Nepalgunj,Nepal,Mid Western"
"Yaren,Nauru,Yaren","Yaren,Nauru,Yaren"
"Alofi,Niue,N/A","Alofi,Niue,N/A"
"Wellington,New Zealand,Wellington","Wellington,New Zealand,Wellington"
"Wanganui,New Zealand,Manawatu-Wanganui","Wanganui,New Zealand,Manawatu-Wanganui"
"Timaru,New Zealand,Canterbury","Timaru,New Zealand,Canterbury"
"Taupo,New Zealand,Waikato","Taupo,New Zealand,Waikato"
"Pukekohe East,New Zealand,Auckland","Pukekohe East,New Zealand,Auckland"
"Porirua,New Zealand,Wellington","Porirua,New Zealand,Wellington"
"Paraparaumu,New Zealand,Wellington","Paraparaumu,New Zealand,Wellington"
"Palmerston North,New Zealand,Manawatu-Wanganui","Palmerston North,New Zealand,Manawatu-Wanganui"
"North Shore,New Zealand,Auckland","North Shore,New Zealand,Auckland"
"New Plymouth,New Zealand,Taranaki","New Plymouth,New Zealand,Taranaki"
"Nelson,New Zealand,Nelson","Nelson,New Zealand,Nelson"
"Napier,New Zealand,Hawke's Bay","Napier,New Zealand,Hawke's Bay"
"Manukau City,New Zealand,Auckland","Manukau City,New Zealand,Auckland"
"Mangere,New Zealand,Auckland","Mangere,New Zealand,Auckland"
"Lower Hutt,New Zealand,Wellington","Lower Hutt,New Zealand,Wellington"
"Invercargill,New Zealand,Southland","Invercargill,New Zealand,Southland"
"Hastings,New Zealand,Hawke's Bay","Hastings,New Zealand,Hawke's Bay"
"Hamilton,New Zealand,Waikato","Hamilton,New Zealand,Waikato"
"Dunedin,New Zealand,Otago","Dunedin,New Zealand,Otago"
"Christchurch,New Zealand,Canterbury","Christchurch,New Zealand,Canterbury"
"Auckland,New Zealand,Auckland","Auckland,New Zealand,Auckland"
"Levin,New Zealand,Manawatu-Wanganui","Levin,New Zealand,Manawatu-Wanganui"
"Gisborne,New Zealand,Gisborne","Gisborne,New Zealand,Gisborne"
"Masterton,New Zealand,Wellington","Masterton,New Zealand,Wellington"
"Tauranga,New Zealand,Bay of Plenty","Tauranga,New Zealand,Bay of Plenty"
"Papakura,New Zealand,Auckland","Papakura,New Zealand,Auckland"
"Whakatane,New Zealand,Bay of Plenty","Whakatane,New Zealand,Bay of Plenty"
"Ashburton,New Zealand,Canterbury","Ashburton,New Zealand,Canterbury"
"Whangarei,New Zealand,Northland","Whangarei,New Zealand,Northland"
"Cambridge,New Zealand,Waikato","Cambridge,New Zealand,Waikato"
"Rotorua,New Zealand,Bay of Plenty","Rotorua,New Zealand,Bay of Plenty"
"Blenheim,New Zealand,Marlborough","Blenheim,New Zealand,Marlborough"
"Upper Hutt,New Zealand,Wellington","Upper Hutt,New Zealand,Wellington"
"Taradale,New Zealand,Hawke's Bay","Taradale,New Zealand,Hawke's Bay"
"Waitakere,New Zealand,Auckland","Waitakere,New Zealand,Auckland"
"Sur,Oman,Ash Sharqiyah South Governorate","Sur,Oman,Ash Sharqiyah South Governorate"
"Sohar,Oman,Al Batinah North Governorate","Sohar,Oman,Al Batinah North Governorate"
"Sufālat Samā’il,Oman,Muḩāfaz̧at ad Dākhilīyah","Sufālat Samā’il,Oman,Muḩāfaz̧at ad Dākhilīyah"
"Shināş,Oman,Al Batinah North Governorate","Shināş,Oman,Al Batinah North Governorate"
"Şalālah,Oman,Z̧ufār","Şalālah,Oman,Z̧ufār"
"Şaḩam,Oman,Al Batinah North Governorate","Şaḩam,Oman,Al Batinah North Governorate"
"Nizwá,Oman,Muḩāfaz̧at ad Dākhilīyah","Nizwá,Oman,Muḩāfaz̧at ad Dākhilīyah"
"Muscat,Oman,Muḩāfaz̧at Masqaţ","Muscat,Oman,Muḩāfaz̧at Masqaţ"
"Khasab,Oman,Musandam","Khasab,Oman,Musandam"
"Izkī,Oman,Muḩāfaz̧at ad Dākhilīyah","Izkī,Oman,Muḩāfaz̧at ad Dākhilīyah"
"‘Ibrī,Oman,Az̧ Z̧āhirah","‘Ibrī,Oman,Az̧ Z̧āhirah"
"Ibrā’,Oman,Ash Sharqiyah North Governorate","Ibrā’,Oman,Ash Sharqiyah North Governorate"
"Bidbid,Oman,Muḩāfaz̧at ad Dākhilīyah","Bidbid,Oman,Muḩāfaz̧at ad Dākhilīyah"
"Bawshar,Oman,Muḩāfaz̧at Masqaţ","Bawshar,Oman,Muḩāfaz̧at Masqaţ"
"Barkā’,Oman,Al Batinah South Governorate","Barkā’,Oman,Al Batinah South Governorate"
"Bahlā’,Oman,Muḩāfaz̧at ad Dākhilīyah","Bahlā’,Oman,Muḩāfaz̧at ad Dākhilīyah"
"Badīyah,Oman,Ash Sharqiyah North Governorate","Badīyah,Oman,Ash Sharqiyah North Governorate"
"As Suwayq,Oman,Al Batinah North Governorate","As Suwayq,Oman,Al Batinah North Governorate"
"Seeb,Oman,Muḩāfaz̧at Masqaţ","Seeb,Oman,Muḩāfaz̧at Masqaţ"
"Rustaq,Oman,Al Batinah South Governorate","Rustaq,Oman,Al Batinah South Governorate"
"Al Liwā’,Oman,Al Batinah North Governorate","Al Liwā’,Oman,Al Batinah North Governorate"
"Al Khābūrah,Oman,Al Batinah North Governorate","Al Khābūrah,Oman,Al Batinah North Governorate"
"Al Buraymī,Oman,Al Buraimi","Al Buraymī,Oman,Al Buraimi"
"Ādam,Oman,Muḩāfaz̧at ad Dākhilīyah","Ādam,Oman,Muḩāfaz̧at ad Dākhilīyah"
"Yanqul,Oman,Az̧ Z̧āhirah","Yanqul,Oman,Az̧ Z̧āhirah"
"Vista Alegre,Panama,Panamá","Vista Alegre,Panama,Panamá"
"Veracruz,Panama,Panamá","Veracruz,Panama,Panamá"
"Tocumen,Panama,Panamá","Tocumen,Panama,Panamá"
"Santiago de Veraguas,Panama,Veraguas","Santiago de Veraguas,Panama,Veraguas"
"San Miguelito,Panama,Panamá","San Miguelito,Panama,Panamá"
"Puerto Armuelles,Panama,Chiriquí","Puerto Armuelles,Panama,Chiriquí"
"Pedregal,Panama,Chiriquí","Pedregal,Panama,Chiriquí"
"Panamá,Panama,Panamá","Panamá,Panama,Panamá"
"Pacora,Panama,Panamá","Pacora,Panama,Panamá"
"Nuevo Arraiján,Panama,Panamá","Nuevo Arraiján,Panama,Panamá"
"Las Cumbres,Panama,Panamá","Las Cumbres,Panama,Panamá"
"La Concepción,Panama,Chiriquí","La Concepción,Panama,Chiriquí"
"La Chorrera,Panama,Panamá","La Chorrera,Panama,Panamá"
"La Cabima,Panama,Panamá","La Cabima,Panama,Panamá"
"David,Panama,Chiriquí","David,Panama,Chiriquí"
"Colón,Panama,Colón","Colón,Panama,Colón"
"Chitré,Panama,Herrera","Chitré,Panama,Herrera"
"Chilibre,Panama,Panamá","Chilibre,Panama,Panamá"
"Chepo,Panama,Panamá","Chepo,Panama,Panamá"
"Changuinola,Panama,Bocas del Toro","Changuinola,Panama,Bocas del Toro"
"Cativá,Panama,Colón","Cativá,Panama,Colón"
"Arraiján,Panama,Panamá","Arraiján,Panama,Panamá"
"Alcalde Díaz,Panama,Panamá","Alcalde Díaz,Panama,Panamá"
"Aguadulce,Panama,Coclé","Aguadulce,Panama,Coclé"
"Yurimaguas,Peru,Loreto","Yurimaguas,Peru,Loreto"
"Virú,Peru,La Libertad","Virú,Peru,La Libertad"
"Uchiza,Peru,San Martín","Uchiza,Peru,San Martín"
"Tumbes,Peru,Tumbes","Tumbes,Peru,Tumbes"
"Trujillo,Peru,La Libertad","Trujillo,Peru,La Libertad"
"Tocache,Peru,San Martín","Tocache,Peru,San Martín"
"Tingo María,Peru,Huanuco","Tingo María,Peru,Huanuco"
"Tambo Grande,Peru,Piura","Tambo Grande,Peru,Piura"
"Talara,Peru,Piura","Talara,Peru,Piura"
"Sullana,Peru,Piura","Sullana,Peru,Piura"
"Sechura,Peru,Piura","Sechura,Peru,Piura"
"Santiago de Cao,Peru,La Libertad","Santiago de Cao,Peru,La Libertad"
"San Pedro de Lloc,Peru,La Libertad","San Pedro de Lloc,Peru,La Libertad"
"Saña,Peru,Lambayeque","Saña,Peru,Lambayeque"
"Rioja,Peru,San Martín","Rioja,Peru,San Martín"
"Querecotillo,Peru,Piura","Querecotillo,Peru,Piura"
"Pucallpa,Peru,Ucayali","Pucallpa,Peru,Ucayali"
"Piura,Peru,Piura","Piura,Peru,Piura"
"Pimentel,Peru,Lambayeque","Pimentel,Peru,Lambayeque"
"Picsi,Peru,Lambayeque","Picsi,Peru,Lambayeque"
"Paita,Peru,Piura","Paita,Peru,Piura"
"Paiján,Peru,La Libertad","Paiján,Peru,La Libertad"
"Pacasmayo,Peru,La Libertad","Pacasmayo,Peru,La Libertad"
"Moyobamba,Peru,San Martín","Moyobamba,Peru,San Martín"
"Monsefú,Peru,Lambayeque","Monsefú,Peru,Lambayeque"
"Moche,Peru,La Libertad","Moche,Peru,La Libertad"
"Marcavelica,Peru,Piura","Marcavelica,Peru,Piura"
"La Unión,Peru,Piura","La Unión,Peru,Piura"
"Laredo,Peru,La Libertad","Laredo,Peru,La Libertad"
"La Peca,Peru,Amazonas","La Peca,Peru,Amazonas"
"Lambayeque,Peru,Lambayeque","Lambayeque,Peru,Lambayeque"
"Juanjuí,Peru,San Martín","Juanjuí,Peru,San Martín"
"Jaén,Peru,Cajamarca","Jaén,Peru,Cajamarca"
"Iquitos,Peru,Loreto","Iquitos,Peru,Loreto"
"Huaraz,Peru,Ancash","Huaraz,Peru,Ancash"
"Huánuco,Peru,Huanuco","Huánuco,Peru,Huanuco"
"Huamachuco,Peru,La Libertad","Huamachuco,Peru,La Libertad"
"Guadalupe,Peru,La Libertad","Guadalupe,Peru,La Libertad"
"Ferreñafe,Peru,Lambayeque","Ferreñafe,Peru,Lambayeque"
"Coishco,Peru,Ancash","Coishco,Peru,Ancash"
"Chulucanas,Peru,Piura","Chulucanas,Peru,Piura"
"Chongoyape,Peru,Lambayeque","Chongoyape,Peru,Lambayeque"
"Chocope,Peru,La Libertad","Chocope,Peru,La Libertad"
"Chimbote,Peru,Ancash","Chimbote,Peru,Ancash"
"Chiclayo,Peru,Lambayeque","Chiclayo,Peru,Lambayeque"
"Chepén,Peru,La Libertad","Chepén,Peru,La Libertad"
"Chachapoyas,Peru,Amazonas","Chachapoyas,Peru,Amazonas"
"Catacaos,Peru,Piura","Catacaos,Peru,Piura"
"Cajamarca,Peru,Cajamarca","Cajamarca,Peru,Cajamarca"
"Bellavista,Peru,San Martín","Bellavista,Peru,San Martín"
"Bagua Grande,Peru,Amazonas","Bagua Grande,Peru,Amazonas"
"La Breita,Peru,Piura","La Breita,Peru,Piura"
"Zarumilla,Peru,Tumbes","Zarumilla,Peru,Tumbes"
"Yunguyo,Peru,Puno","Yunguyo,Peru,Puno"
"Yanacancha,Peru,Huanuco","Yanacancha,Peru,Huanuco"
"Tarma,Peru,Junín","Tarma,Peru,Junín"
"Tambopata,Peru,Madre de Dios","Tambopata,Peru,Madre de Dios"
"Tacna,Peru,Tacna","Tacna,Peru,Tacna"
"Santiago de Surco,Peru,Lima region","Santiago de Surco,Peru,Lima region"
"Sicuani,Peru,Cusco","Sicuani,Peru,Cusco"
"Satipo,Peru,Junín","Satipo,Peru,Junín"
"San Vicente de Cañete,Peru,Lima region","San Vicente de Cañete,Peru,Lima region"
"Santa Ana,Peru,Cusco","Santa Ana,Peru,Cusco"
"San Isidro,Peru,Lima region","San Isidro,Peru,Lima region"
"San Clemente,Peru,Ica","San Clemente,Peru,Ica"
"Puno,Peru,Puno","Puno,Peru,Puno"
"Puerto Maldonado,Peru,Madre de Dios","Puerto Maldonado,Peru,Madre de Dios"
"Pisco,Peru,Ica","Pisco,Peru,Ica"
"Paramonga,Peru,Lima region","Paramonga,Peru,Lima region"
"Nuevo Imperial,Peru,Lima region","Nuevo Imperial,Peru,Lima region"
"Nazca,Peru,Ica","Nazca,Peru,Ica"
"Moquegua,Peru,Moquegua","Moquegua,Peru,Moquegua"
"Mollendo,Peru,Arequipa","Mollendo,Peru,Arequipa"
"Minas de Marcona,Peru,Ica","Minas de Marcona,Peru,Ica"
"Mala,Peru,Lima region","Mala,Peru,Lima region"
"Lima,Peru,Lima Province","Lima,Peru,Lima Province"
